id,username,text,source,tweet_created_at
1979467116,"""bruabu""","RT @IdiazAyuso: Muchas gracias a todas las empresas y organismos que nos ofrecen material 3D.

El Ministerio de Sanidad debe probar cada un…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:12:44Z
1979467116,"""bruabu""","RT @IdiazAyuso: Hay unas personas de las que nunca se habla pero que siempre están ahí para cuidar de los más necesitados y ahora, están mu…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:12:24Z
1979467116,"""bruabu""","RT @IdiazAyuso: Cada día entre 50 y 60 personas se curan en el hospital de @feriademadrid, un orgullo para la sanidad madrileña.

Y los pac…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:12:04Z
1979467116,"""bruabu""",RT @carlesenric: También para quien crea debe aportar más hay la opción que llamo 'empresa'. En este caso me dice la cantidad por mensaje d…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:11:26Z
1979467116,"""bruabu""",RT @carlesenric: IMPORTANTE Me preguntan como puedo dedicar tantas esfuerzo a informar. Desde siempre he intentado separar lo profesional.…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:11:21Z
1979467116,"""bruabu""",RT @Ansset82: @carlesenric Ya no queda nadie en el @PSOE decente. O se han pirado o los han fulminado o se han muerto. Solo quedan ratas y…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:09:39Z
1979467116,"""bruabu""","RT @carlesenric: Esto no va de discursos de méritos, ni de epopeyas. Esto va de saber poner orden en este momento. Y como hizo Rasputin tu…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:09:29Z
1979467116,"""bruabu""",RT @carlesenric: Olvida el tacticismo y las gilipolleces. Eso esta muy bien hacen dos meses pero ahora toca TRANSPARENCIA Y GESTIÓN EFICAZ.…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:09:24Z
1979467116,"""bruabu""","RT @carlesenric: Te escribo a punto de coger el metro tras estar en la oficina y seguramente serán las 5.00 am de la mañana y aun, como aye…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:09:17Z
1979467116,"""bruabu""","RT @carlesenric: No te preocupes quien te coma, sino que en breve habrá gente que no tenga que comer. Tu como asesor tras esto iras a la ca…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:09:08Z
1979467116,"""bruabu""","RT @carlesenric: A Ivan Redondo. Esto no va de un ""catalán"" que escribe tuits, tampoco es juego de tronos o el ala oeste de la Casablanca.…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:08:58Z
1979467116,"""bruabu""","RT @navedelmisterio: Mañana a las 22:00 h.
Canal de Iker Jiménez en Youtube. https://t.co/2nWnFUiUCl","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:08:39Z
1979467116,"""bruabu""",RT @ldpsincomplejos: Acojonante. El PSOE pone un hilo intentando echar balones fuera y citan como argumento de autoridad…¡a Miguel Lacambra…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:08:32Z
1979467116,"""bruabu""","RT @JonnMaster27: @hermanntertsch @MarioNoyaM 
La Secta, esa cadena que alentó la Neumonía letal del 8 M y previamente hizo lo indecible pa…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:27:16Z
1979467116,"""bruabu""",RT @JonnMaster27: @okdiario https://t.co/ZfDn35LVCB https://t.co/C2jAq9QUuy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:26:50Z
1979467116,"""bruabu""",RT @navedelmisterio: El colaborador de «Cuarto Milenio» que predijo el caos en España por el coronavirus https://t.co/Uckcg1PaW7 vía @ABC_P…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:26:17Z
1979467116,"""bruabu""","RT @ldpsincomplejos: No se podía saber y tal. La Cadena Ser ""fue previsora y se adelantó un par de semanas al estallido, adquiriendo ordena…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:17:07Z
